Issue Type,Issue key,Issue id,Summary,Description,Assignee,Assignee Id,Reporter,Reporter Id,Priority,Status,Resolution,Created,Updated,Due date,Custom field (Start date)
Task,SCRUM-146,10171,Implement execution service WebSocket real-time updates,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Range item lawyer suffer.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,17/Aug/25 12:00 AM,05/Aug/25 12:00 AM
Task,SCRUM-145,10170,Build batch notifications user preference center,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Determine customer plan.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,12/Aug/25 12:00 AM,05/Aug/25 12:00 AM
Task,SCRUM-144,10169,Add alternative assets regulatory compliance checks,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Beat situation perhaps true arrive avoid.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,16/Aug/25 12:00 AM,05/Aug/25 12:00 AM
Task,SCRUM-143,10168,Build analytics dashboard risk disclosure system,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Sport these low behind. Poor mother make front.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,10/Aug/25 12:00 AM,05/Aug/25 12:00 AM
Task,SCRUM-142,10167,Add investment engine regulatory compliance checks,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Base their simply line ask over.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,12/Aug/25 12:00 AM,04/Aug/25 12:00 AM
Task,SCRUM-141,10166,Implement stop loss error handling and retry logic,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Every police tend religious eat purpose.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,11/Aug/25 12:00 AM,04/Aug/25 12:00 AM
Task,SCRUM-140,10165,Optimize reconciliation reports database queries,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Enter out worker.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,13/Aug/25 12:00 AM,04/Aug/25 12:00 AM
Task,SCRUM-139,10164,Fix memory leak in REST API service,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Gun artist change participant mind total another.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,13/Aug/25 12:00 AM,04/Aug/25 12:00 AM
Task,SCRUM-138,10163,Build order management API endpoint with validation,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Off join research or challenge article test.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,08/Aug/25 12:00 AM,03/Aug/25 12:00 AM
Task,SCRUM-137,10162,Build brute force detection incident response system,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. For from back bit black market.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,13/Aug/25 12:00 AM,03/Aug/25 12:00 AM
Task,SCRUM-136,10161,Build order matching order execution engine,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Pay economy few prevent investment. Partner raise process reduce establish.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,16/Aug/25 12:00 AM,03/Aug/25 12:00 AM
Task,SCRUM-135,10160,Add multi-factor auth compliance controls,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Plant result next or month.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,08/Aug/25 12:00 AM,03/Aug/25 12:00 AM
Task,SCRUM-134,10159,Refactor user management module for better performance,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Control reveal staff lot go student or because.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,12/Aug/25 12:00 AM,02/Aug/25 12:00 AM
Task,SCRUM-133,10158,Implement commodities portfolio allocation tools,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Thought color its southern. Rock risk west present have store everything.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,10/Aug/25 12:00 AM,02/Aug/25 12:00 AM
Task,SCRUM-132,10157,Implement trade confirmation error handling and retry logic,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Onto audience get much.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,06/Aug/25 12:00 AM,02/Aug/25 12:00 AM
Task,SCRUM-131,10156,Implement multi-factor auth authentication flow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Vote easy understand mention. Assume tree wrong phone forward.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,14/Aug/25 12:00 AM,02/Aug/25 12:00 AM
Task,SCRUM-130,10155,Optimize message broker message queue processing,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Example choice may save easy official. Talk true could experience drop dark large.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,14/Aug/25 12:00 AM,01/Aug/25 12:00 AM
Task,SCRUM-129,10154,Upgrade reconciliation reports to support new requirements,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Teach whether large with.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,14/Aug/25 12:00 AM,01/Aug/25 12:00 AM
Task,SCRUM-128,10153,Refactor payment processing to use async/await pattern,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Hope rest commercial body. Night present what take fast attorney artist.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,09/Aug/25 12:00 AM,01/Aug/25 12:00 AM
Task,SCRUM-127,10152,Build pricing service API endpoint with validation,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Single market range few few. Coach rich interest represent employee.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,09/Aug/25 12:00 AM,01/Aug/25 12:00 AM
Task,SCRUM-126,10151,Add SSO integration compliance controls,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Above design simple west break color. Choose with other network tonight soldier lay.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,05/Aug/25 12:00 AM,31/Jul/25 12:00 AM
Task,SCRUM-125,10150,Add XSS prevention detection and monitoring,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Congress budget key. Anything plant message face show.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,04/Aug/25 12:00 AM,31/Jul/25 12:00 AM
Task,SCRUM-124,10149,Implement caching layer for data pipeline,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Blood benefit deep. Seat exist national tax brother us project event.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,09/Aug/25 12:00 AM,31/Jul/25 12:00 AM
Task,SCRUM-123,10148,Design order book architecture and data models,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Guess citizen agreement already available responsibility international look. Finally own through picture wife.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,06/Aug/25 12:00 AM,30/Jul/25 12:00 AM
Task,SCRUM-122,10147,Enhance in-app message notification delivery reliability,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Something someone statement break you pretty authority.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,05/Aug/25 12:00 AM,30/Jul/25 12:00 AM
Task,SCRUM-121,10146,Update deprecated validation middleware API endpoints,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Scene bar popular wide.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,06/Aug/25 12:00 AM,30/Jul/25 12:00 AM
Task,SCRUM-120,10145,Design market data feed architecture and data models,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Those idea together authority.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,07/Aug/25 12:00 AM,30/Jul/25 12:00 AM
Task,SCRUM-119,10144,Create market overview responsive UI,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Anyone image conference heavy all contain. Tonight conference consider.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,03/Aug/25 12:00 AM,29/Jul/25 12:00 AM
Task,SCRUM-118,10143,Design market data feed architecture and data models,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Plant film stand environmental. Use nearly decision team rest.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,09/Aug/25 12:00 AM,29/Jul/25 12:00 AM
Task,SCRUM-117,10142,Migrate transaction processor to microservices architecture,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. One ok something through possible. Onto result perform inside.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,19/Aug/25 12:00 AM,29/Jul/25 12:00 AM
Task,SCRUM-116,10141,Add queue processor webhook integration,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. End through painting live throw spend. Save where office structure cultural chair deep change.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,08/Aug/25 12:00 AM,29/Jul/25 12:00 AM
Task,SCRUM-115,10140,Implement priority routing delivery tracking and analytics,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Detail international nor only. Certain day stock.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,03/Aug/25 12:00 AM,28/Jul/25 12:00 AM
Task,SCRUM-114,10139,Add settlement performance monitoring and alerts,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Customer common way than.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,03/Aug/25 12:00 AM,28/Jul/25 12:00 AM
Task,SCRUM-113,10138,Implement private equity comparison and analysis tools,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Direction ahead staff half cold factor. Admit listen pretty anything.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,02/Aug/25 12:00 AM,28/Jul/25 12:00 AM
Task,SCRUM-112,10137,Fix memory leak in validation middleware service,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Little security whose money citizen property six.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,04/Aug/25 12:00 AM,28/Jul/25 12:00 AM
Task,SCRUM-111,10136,Implement investment engine third-party data integration,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Certain glass hair over goal task.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,31/Jul/25 12:00 AM,27/Jul/25 12:00 AM
Task,SCRUM-110,10135,Build trade confirmation order execution engine,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Card check continue community card. School you guy tree color ago security.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,09/Aug/25 12:00 AM,27/Jul/25 12:00 AM
Task,SCRUM-109,10134,Add key management security hardening,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Front appear enough role. Participant international address be.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,03/Aug/25 12:00 AM,27/Jul/25 12:00 AM
Task,SCRUM-108,10133,Build key management token validation service,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Real far fund hospital happy hair.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,05/Aug/25 12:00 AM,26/Jul/25 12:00 AM
Task,SCRUM-107,10132,Fix memory leak in authentication service,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Idea reflect building my reflect friend before parent. Thank have commercial.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,12/Aug/25 12:00 AM,26/Jul/25 12:00 AM
Task,SCRUM-106,10131,Build identity provider token validation service,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Late attention particular chance relate lot industry. Miss you central question run say piece which.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,02/Aug/25 12:00 AM,26/Jul/25 12:00 AM
Task,SCRUM-105,10130,Create trade execution React UI component,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Traditional think law. Interest rate simply population fish.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,30/Jul/25 12:00 AM,26/Jul/25 12:00 AM
Task,SCRUM-104,10129,Add OAuth 2.0 compliance controls,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Official should together over.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,31/Jul/25 12:00 AM,25/Jul/25 12:00 AM
Task,SCRUM-103,10128,Enhance notification system analytics and reporting,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. First assume region left off stand pull.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,07/Aug/25 12:00 AM,25/Jul/25 12:00 AM
Task,SCRUM-102,10127,Enhance SMS notification delivery reliability,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Rest lose remember hot long common with.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,01/Aug/25 12:00 AM,25/Jul/25 12:00 AM
Task,SCRUM-101,10126,Write integration tests for trade execution,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Kid amount sign push discuss. On Congress for institution she phone.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,08/Aug/25 12:00 AM,25/Jul/25 12:00 AM
Task,SCRUM-100,10125,Create asset listing responsive UI,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Building west wish hope economic improve. Identify picture word happen example international skin.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,04/Aug/25 12:00 AM,24/Jul/25 12:00 AM
Task,SCRUM-99,10124,Enable OAuth 2.0 for API authentication,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Blue vote again fly character nothing worker.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,02/Aug/25 12:00 AM,24/Jul/25 12:00 AM
Task,SCRUM-98,10123,Add delivery service retry and fallback mechanism,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Across career detail very tough couple.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,02/Aug/25 12:00 AM,24/Jul/25 12:00 AM
Task,SCRUM-97,10122,Refactor account service to use async/await pattern,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Plan ever they play condition.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,02/Aug/25 12:00 AM,23/Jul/25 12:00 AM
Task,SCRUM-96,10121,Optimize market data feed for high throughput,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Early as present from.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,08/Aug/25 12:00 AM,23/Jul/25 12:00 AM
Task,SCRUM-95,10120,Implement session timeout password security policy,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Discuss hit certain herself father lose. Brother college figure result whatever determine spend.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,01/Aug/25 12:00 AM,23/Jul/25 12:00 AM
Task,SCRUM-94,10119,Add XSS prevention detection and monitoring,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Mother how late or difference dinner determine.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,02/Aug/25 12:00 AM,23/Jul/25 12:00 AM
Task,SCRUM-93,10118,Remove technical debt in data validation implementation,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Especially prevent mission generation state arrive necessary.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,29/Jul/25 12:00 AM,22/Jul/25 12:00 AM
Task,SCRUM-92,10117,Implement token service comprehensive audit logging,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Lawyer onto resource help perform order near.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,29/Jul/25 12:00 AM,22/Jul/25 12:00 AM
Task,SCRUM-91,10116,Implement session timeout authentication flow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. More series whose.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,03/Aug/25 12:00 AM,22/Jul/25 12:00 AM
Task,SCRUM-90,10115,Design analytics dashboard page layout and UX,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Section black example would notice. Candidate everyone inside account special central note pull.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,07/Aug/25 12:00 AM,21/Jul/25 12:00 AM
Task,SCRUM-89,10114,Enhance notification system analytics and reporting,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Stock part population fill drop.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,31/Jul/25 12:00 AM,21/Jul/25 12:00 AM
Task,SCRUM-88,10113,Remove technical debt in user onboarding implementation,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Level thing market skill oil because first. History west record itself operation fish gun.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,28/Jul/25 12:00 AM,21/Jul/25 12:00 AM
Task,SCRUM-87,10112,Add delivery service webhook integration,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Forward hundred cold someone consumer skin foot.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,28/Jul/25 12:00 AM,20/Jul/25 12:00 AM
Task,SCRUM-86,10111,Implement smart delivery A/B testing framework,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Environmental continue fund citizen source carry. Toward road during myself need air item.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,25/Jul/25 12:00 AM,20/Jul/25 12:00 AM
Task,SCRUM-85,10110,Implement private equity portfolio allocation tools,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. At conference challenge itself upon.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,03/Aug/25 12:00 AM,20/Jul/25 12:00 AM
Task,SCRUM-84,10109,Enhance email notification delivery reliability,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Watch television control whom. Inside value film hotel Mr.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,01/Aug/25 12:00 AM,20/Jul/25 12:00 AM
